ts_unix_ns,ticker,samples,latency_ns
1777429237268404016,29,512,149088
1777429237268575717,30,512,144344
1777429237268755229,31,512,152543
1777429237268932343,32,512,147870
1777429237269101891,33,512,143090
1777429237269283756,34,512,152955
1777429237269460429,35,512,148112
1777429237269627057,36,512,139889
1777429237269803811,37,512,150382
1777429237269979566,38,512,147077
1777429237270149093,39,512,142974
1777429237270340100,40,512,151997
1777429237270514167,41,512,145749
1777429237270680562,42,512,140092
1777429237270864085,43,512,156722
1777429237271034936,44,512,141763
1777429237271216334,45,512,154286
1777429237271397277,46,512,149292
1777429237271571221,47,512,147061
1777429237271764716,48,512,166038
1777429237271941367,49,512,147220
1777429237272114784,50,512,144672
1777429237272301288,51,512,157488
1777429237272479876,52,512,150302
1777429237272645393,53,512,139882
1777429237272814603,54,512,141764
1777429237272977950,55,512,135527
1777429237273137190,56,512,132719
1777429237273311516,57,512,146669
1777429237273476451,58,512,136738
1777429237273640041,59,512,137483
1777429237273816464,60,512,148253
1777429237273985827,61,512,140768
1777429237274150804,62,512,137479
1777429237274331697,63,512,142797
1777429237274500528,64,512,139971
1777429237274666942,65,512,138396
1777429237274845447,66,512,153090
1777429237275020304,67,512,146692
1777429237275200754,68,512,154506
1777429237275384038,69,512,151308
1777429237275553994,70,512,143236
1777429237275733598,71,512,153531
1777429237275904437,72,512,141879
1777429237276070521,73,512,139686
1777429237276255266,74,512,156164
1777429237276431008,75,512,146201
1777429237276599790,76,512,142179
1777429237276778017,77,512,151559
1777429237276952432,78,512,144890
1777429237277122672,79,512,141319
1777429237277307347,80,512,155467
1777429237277481655,81,512,145814
1777429237277648241,82,512,139602
1777429237277831791,83,512,156762
1777429237278007843,84,512,146584
1777429237278183814,85,512,149217
1777429237278364106,86,512,148138
1777429237278532606,87,512,141850
1777429237278700055,88,512,140580
1777429237278884386,89,512,150660
1777429237279053478,90,512,141487
1777429237279235821,91,512,153134
1777429237279410463,92,512,144793
1777429237279583236,93,512,142743
1777429237279758393,94,512,148221
1777429237279936858,95,512,147856
1777429237280093258,96,512,132826
1777429237280268746,97,512,139370
1777429237280431160,98,512,135319
1777429237280603578,99,512,144087
1777429249263783904,0,512,297273
1777429249264042089,1,512,166072
1777429249264243525,2,512,168792
1777429249264427917,3,512,149621
1777429249264609650,4,512,152557
1777429249264805191,5,512,164162
1777429249264995459,6,512,158263
1777429249265188858,7,512,162924
1777429249265375014,8,512,151737
1777429249265547506,9,512,142892
1777429249265726346,10,512,148777
1777429249265901705,11,512,144080
1777429249266074414,12,512,143506
1777429249266256368,13,512,151096
1777429249266434599,14,512,146704
1777429249266605929,15,512,142359
1777429249266782117,16,512,148372
1777429249266961280,17,512,148617
1777429249267130016,18,512,139634
1777429249267313465,19,512,154299
1777429249267491018,20,512,148026
1777429249267659430,21,512,142323
1777429249267839083,22,512,152999
1777429249268015854,23,512,148435
1777429249268198157,24,512,155212
1777429249268377382,25,512,147280
1777429249268548188,26,512,143278
1777429249268724614,27,512,149454
1777429249268938484,28,512,178061
1777429249269136351,29,512,163452
1777429249269324967,30,512,159600
1777429249269501029,31,512,147540
1777429249269672690,32,512,144600
1777429249269854206,33,512,154950
1777429249270028046,34,512,145097
1777429249270207788,35,512,152771
1777429249270385928,36,512,145736
1777429249270554878,37,512,142354
1777429249270729072,38,512,147512
1777429249270905808,39,512,147443
1777429249271076164,40,512,142795
1777429249271258712,41,512,153943
1777429249271436038,42,512,147448
1777429249271606942,43,512,143922
1777429249271804613,44,512,156882
1777429249271980699,45,512,146127
1777429249272149258,46,512,141076
1777429249272335523,47,512,147655
1777429249272508857,48,512,144911
1777429249272676802,49,512,140954
1777429249272853247,50,512,149339
1777429249273027352,51,512,145303
1777429249273206209,52,512,152378
1777429249273384724,53,512,144851
1777429249273552618,54,512,140187
1777429249273725997,55,512,144473
1777429249273900390,56,512,143559
1777429249274067071,57,512,138474
1777429249274246409,58,512,148741
1777429249274416882,59,512,140807
1777429249274586234,60,512,139131
1777429249274761635,61,512,148040
1777429249274937030,62,512,145694
1777429249275106466,63,512,141171
1777429249275293807,64,512,157566
1777429249275468086,65,512,144402
1777429249275637001,66,512,141656
1777429249275817302,67,512,153406
1777429249275991476,68,512,145652
1777429249276162477,69,512,144094
1777429249276355648,70,512,154961
1777429249276530122,71,512,146025
1777429249276701744,72,512,145067
1777429249276881973,73,512,147692
1777429249277041973,74,512,135883
1777429249277222059,75,512,153454
1777429249277400139,76,512,146217
1777429249277571770,77,512,143785
1777429249277747943,78,512,149432
1777429249277927193,79,512,149127
1777429249278094326,80,512,139658
1777429249278278570,81,512,154834
1777429249278453049,82,512,146047
1777429249278623409,83,512,143331
1777429249278799729,84,512,148929
1777429249278974073,85,512,145446
1777429249279144335,86,512,142318
1777429249279329825,87,512,156458
1777429249279500135,88,512,142680
1777429249279666377,89,512,140031
1777429249279841880,90,512,149146
1777429249280018579,91,512,148332
1777429249280196003,92,512,151134
1777429249280372677,93,512,145249
1777429249280542394,94,512,143248
1777429249280718957,95,512,149338
1777429249280896033,96,512,146432
1777429249281062242,97,512,139312
1777429249281229376,98,512,140628
1777429249281396854,99,512,140696
1777429261264716031,0,512,305751
1777429261264970875,1,512,162904
1777429261265162284,2,512,160445
1777429261265374231,3,512,167909
1777429261265566159,4,512,158856
1777429261265765462,5,512,168725
1777429261265941342,6,512,147976
1777429261266110786,7,512,139858
1777429261266295071,8,512,152585
1777429261266474848,9,512,149019
1777429261266643750,10,512,139687
1777429261266823157,11,512,150472
1777429261267001684,12,512,148441
1777429261267171559,13,512,141664
1777429261267371112,14,512,150011
1777429261267547794,15,512,147439
1777429261267721599,16,512,144958
1777429261267896272,17,512,144541
1777429261268070246,18,512,146555
1777429261268259365,19,512,159651
1777429261268437811,20,512,148230
1777429261268608700,21,512,144010
1777429261268785490,22,512,149460
1777429261268963532,23,512,148290
1777429261269132892,24,512,142551
1777429261269312868,25,512,150709
1777429261269520284,26,512,173381
1777429261269731105,27,512,179118
1777429261269907160,28,512,146360
1777429261270075539,29,512,141655
1777429261270258401,30,512,153489
1777429261270435734,31,512,147814
1777429261270604694,32,512,141512
1777429261270779901,33,512,148958
1777429261270954394,34,512,144558
1777429261271126462,35,512,143150
1777429261271312676,36,512,157640
1777429261271487963,37,512,146486
1777429261271675742,38,512,160750
1777429261271863451,39,512,158021
1777429261272037831,40,512,144811
1777429261272219489,41,512,153899
1777429261272398415,42,512,146623
1777429261272569728,43,512,143195
1777429261272747460,44,512,149905
1777429261272922952,45,512,146121
1777429261273094385,46,512,144198
1777429261273275225,47,512,151890
1777429261273445675,48,512,140062
1777429261273606731,49,512,134509
1777429261273775320,50,512,142381
1777429261273941881,51,512,140541
1777429261274103595,52,512,134783
1777429261274275425,53,512,144652
1777429261274445093,54,512,140642
1777429261274604890,55,512,133396
1777429261274770371,56,512,138911
1777429261274935766,57,512,137191
1777429261275100278,58,512,137644
1777429261275281564,59,512,151310
1777429261275452009,60,512,140259
1777429261275616665,61,512,136743
1777429261275790590,62,512,146308
1777429261275961048,63,512,140884
1777429261276132473,64,512,142536
1777429261276320407,65,512,157815
1777429261276497123,66,512,148572
1777429261276665653,67,512,141998
1777429261276849449,68,512,157210
1777429261277024041,69,512,145932
1777429261277207856,70,512,157206
1777429261277386463,71,512,146872
1777429261277551519,72,512,138012
1777429261277725177,73,512,149204
1777429261277938636,74,512,177718
1777429261278136399,75,512,164865
1777429261278322419,76,512,158033
1777429261278497401,77,512,145806
1777429261278666039,78,512,141432
1777429261278846073,79,512,153345
1777429261279019258,80,512,144390
1777429261279196391,81,512,150605
1777429261279379130,82,512,151112
1777429261279551571,83,512,145950
1777429261279730739,84,512,152413
1777429261279905251,85,512,144843
1777429261280074845,86,512,142309
1777429261280261487,87,512,158097
1777429261280436032,88,512,145588
1777429261280604077,89,512,140977
1777429261280779958,90,512,149698
1777429261280955624,91,512,147312
1777429261281129922,92,512,145189
1777429261281315902,93,512,157058
1777429261281489513,94,512,144713
1777429261281660964,95,512,144242
1777429261281831250,96,512,143399
1777429261281986566,97,512,130286
1777429261282145684,98,512,134746
1777429261282334692,99,512,150695
1777429273265632972,0,512,293387
1777429273265901509,1,512,168654
1777429273266083959,2,512,150338
1777429273266274171,3,512,157804
1777429273266454938,4,512,149836
1777429273266643570,5,512,158200
1777429273266837183,6,512,163203
1777429273267018332,7,512,147572
1777429273267202895,8,512,154698
1777429273267383882,9,512,147282
1777429273267561178,10,512,147467
1777429273267740847,11,512,150470
1777429273267919771,12,512,147495
1777429273268091925,13,512,143232
1777429273268278054,14,512,155891
1777429273268453640,15,512,144896
1777429273268624094,16,512,141438
1777429273268804936,17,512,152185
1777429273268980178,18,512,144232
1777429273269153616,19,512,145639
1777429273269345436,20,512,152336
1777429273269518363,21,512,143950
1777429273269687266,22,512,142337
1777429273269874145,23,512,154872
1777429273270050676,24,512,148406
1777429273270236179,25,512,156153
1777429273270414493,26,512,148538
1777429273270582128,27,512,137200
1777429273270741518,28,512,135246
1777429273270920090,29,512,152730
1777429273271124668,30,512,172855
1777429273271326779,31,512,168543
1777429273271515306,32,512,149762
1777429273271700761,33,512,158681
1777429273271890022,34,512,150943
1777429273272064334,35,512,145224
1777429273272247490,36,512,153592
1777429273272423214,37,512,146067
1777429273272594245,38,512,142256
1777429273272773123,39,512,149435
1777429273272955283,40,512,151877
1777429273273125046,41,512,141449
1777429273273312577,42,512,157780
1777429273273485921,43,512,144550
1777429273273655301,44,512,142367
1777429273273834757,45,512,153283
1777429273274009074,46,512,145467
1777429273274187187,47,512,151498
1777429273274368788,48,512,148543
1777429273274538557,49,512,143292
1777429273274708458,50,512,142882
1777429273274894075,51,512,150764
1777429273275058127,52,512,136788
1777429273275231628,53,512,145942
1777429273275421959,54,512,158646
1777429273275606769,55,512,153842
1777429273275798660,56,512,163456
1777429273275987399,57,512,157172
1777429273276158591,58,512,141884
1777429273276349882,59,512,151506
1777429273276526541,60,512,146757
1777429273276697921,61,512,143051
1777429273276879573,62,512,148430
1777429273277052184,63,512,142638
1777429273277230850,64,512,148536
1777429273277409373,65,512,147773
1777429273277582020,66,512,142698
1777429273277756076,67,512,145961
1777429273277931962,68,512,145269
1777429273278101814,69,512,140422
1777429273278287583,70,512,155475
1777429273278462793,71,512,145180
1777429273278631395,72,512,140309
1777429273278807840,73,512,148556
1777429273278982846,74,512,145068
1777429273279151672,75,512,140244
1777429273279330351,76,512,140445
1777429273279499831,77,512,144667
1777429273279695680,78,512,163956
1777429273279907486,79,512,172004
1777429273280080840,80,512,145622
1777429273280264714,81,512,154540
1777429273280438666,82,512,144146
1777429273280607638,83,512,141875
1777429273280783250,84,512,148728
1777429273280961008,85,512,148209
1777429273281132636,86,512,143656
1777429273281338773,87,512,151015
1777429273281511134,88,512,144346
1777429273281679957,89,512,141829
1777429273281859105,90,512,152007
1777429273282033360,91,512,144965
1777429273282216058,92,512,155500
1777429273282395204,93,512,147284
1777429273282563347,94,512,141653
1777429273282742151,95,512,152179
1777429273282916904,96,512,145621
1777429273283085591,97,512,141827
1777429273283268790,98,512,154892
1777429273283443836,99,512,146348
1777429285265743213,0,512,300987
1777429285266007002,1,512,171185
1777429285266210832,2,512,172757
1777429285266413607,3,512,166563
1777429285266603714,4,512,156384
1777429285266801483,5,512,166723
1777429285266978654,6,512,143723
1777429285267151007,7,512,143524
1777429285267338828,8,512,147427
1777429285267512940,9,512,143747
1777429285267684060,10,512,142657
1777429285267865241,11,512,148259
1777429285268036887,12,512,142224
1777429285268218150,13,512,153340
1777429285268396423,14,512,145045
1777429285268568582,15,512,143842
1777429285268749857,16,512,153096
1777429285268930550,17,512,150661
1777429285269104392,18,512,146402
1777429285269292257,19,512,158994
1777429285269471560,20,512,150057
1777429285269642703,21,512,144265
1777429285269821480,22,512,152312
1777429285269996481,23,512,146202
1777429285270166394,24,512,143139
1777429285270358672,25,512,154738
1777429285270568393,26,512,176133
1777429285270766453,27,512,166682
1777429285270944590,28,512,148953
1777429285271115306,29,512,142920
1777429285271297094,30,512,152759
1777429285271475779,31,512,149980
1777429285271662444,32,512,159248
1777429285271848338,33,512,156435
1777429285272025263,34,512,148961
1777429285272204307,35,512,152035
1777429285272385068,36,512,148313
1777429285272558014,37,512,146397
1777429285272735669,38,512,150347
1777429285272910510,39,512,145397
1777429285273079530,40,512,142362
1777429285273262809,41,512,154120
1777429285273439544,42,512,147561
1777429285273611849,43,512,145956
1777429285273788011,44,512,148798
1777429285273960543,45,512,143966
1777429285274132813,46,512,144212
1777429285274318015,47,512,156490
1777429285274490087,48,512,143037
1777429285274671008,49,512,144121
1777429285274844926,50,512,147839
1777429285275018101,51,512,142820
1777429285275197023,52,512,150283
1777429285275373239,53,512,143714
1777429285275542406,54,512,139946
1777429285275710931,55,512,140177
1777429285275893797,56,512,147375
1777429285276064587,57,512,142933
1777429285276246324,58,512,152327
1777429285276423887,59,512,147339
1777429285276594371,60,512,141614
1777429285276767236,61,512,145640
1777429285276946211,62,512,148950
1777429285277118596,63,512,144396
1777429285277303451,64,512,156159
1777429285277479107,65,512,147148
1777429285277649950,66,512,144780
1777429285277829357,67,512,153173
1777429285278006599,68,512,148061
1777429285278181164,69,512,148171
1777429285278361731,70,512,147010
1777429285278529585,71,512,141316
1777429285278694440,72,512,141336
1777429285278911818,73,512,178037
1777429285279105002,74,512,160588
1777429285279289990,75,512,156308
1777429285279464972,76,512,146998
1777429285279631534,77,512,140054
1777429285279808477,78,512,150782
1777429285279983755,79,512,146366
1777429285280156167,80,512,145808
1777429285280344229,81,512,148569
1777429285280514326,82,512,142528
1777429285280683681,83,512,142666
1777429285280867680,84,512,157080
1777429285281041926,85,512,146405
1777429285281224126,86,512,155860
1777429285281404610,87,512,148062
1777429285281579016,88,512,145879
1777429285281756793,89,512,150775
1777429285281933276,90,512,147224
1777429285282105780,91,512,144971
1777429285282290246,92,512,154651
1777429285282463618,93,512,143942
1777429285282631091,94,512,141105
1777429285282796140,95,512,137488
1777429285282957420,96,512,136335
1777429285283139245,97,512,151018
1777429285283336584,98,512,165234
1777429285283519620,99,512,151725
1777429297266697503,0,512,291080
1777429297266967154,1,512,170147
1777429297267160714,2,512,161898
1777429297267373854,3,512,169523
1777429297267567328,4,512,161305
1777429297267765778,5,512,167851
1777429297267954406,6,512,156225
1777429297268128414,7,512,142436
1777429297268318009,8,512,157727
1777429297268493258,9,512,144847
1777429297268666626,10,512,144169
1777429297268849980,11,512,153520
1777429297269030244,12,512,150268
1777429297269212353,13,512,153738
1777429297269392114,14,512,147104
1777429297269566570,15,512,146644
1777429297269744808,16,512,150010
1777429297269917212,17,512,142058
1777429297270088742,18,512,143047
1777429297270276860,19,512,158614
1777429297270454744,20,512,147494
1777429297270630935,21,512,148899
1777429297270809340,22,512,151475
1777429297270988532,23,512,150145
1777429297271162170,24,512,146758
1777429297271346131,25,512,148495
1777429297271549648,26,512,169414
1777429297271779893,27,512,198542
1777429297271956406,28,512,146450
1777429297272126794,29,512,140874
1777429297272313753,30,512,157388
1777429297272492303,31,512,148973
1777429297272660545,32,512,140392
1777429297272838955,33,512,152018
1777429297273012853,34,512,144504
1777429297273197458,35,512,157517
1777429297273382491,36,512,152647
1777429297273552535,37,512,142565
1777429297273726198,38,512,146677
1777429297273905203,39,512,150139
1777429297274076315,40,512,144433
1777429297274256513,41,512,151703
1777429297274431657,42,512,146419
1777429297274597575,43,512,138688
1777429297274775126,44,512,150774
1777429297274952718,45,512,148478
1777429297275123301,46,512,142129
1777429297275307241,47,512,154992
1777429297275472676,48,512,138757
1777429297275652659,49,512,151722
1777429297275839587,50,512,157678
1777429297276027540,51,512,155534
1777429297276219914,52,512,161752
1777429297276398087,53,512,141665
1777429297276570295,54,512,142448
1777429297276745483,55,512,145813
1777429297276918956,56,512,142263
1777429297277088750,57,512,140909
1777429297277272726,58,512,153588
1777429297277447938,59,512,145432
1777429297277618874,60,512,143688
1777429297277798927,61,512,152303
1777429297277973306,62,512,144488
1777429297278145224,63,512,143052
1777429297278333274,64,512,150192
1777429297278506486,65,512,144601
1777429297278686846,66,512,143426
1777429297278867909,67,512,149376
1777429297279040064,68,512,144308
1777429297279219600,69,512,153258
1777429297279400966,70,512,149086
1777429297279564968,71,512,136968
1777429297279732244,72,512,143263
1777429297279907985,73,512,146598
1777429297280076724,74,512,141886
1777429297280262133,75,512,156396
1777429297280435559,76,512,144247
1777429297280604528,77,512,141970
1777429297280777470,78,512,146904
1777429297280951326,79,512,144493
1777429297281120820,80,512,140682
1777429297281301940,81,512,152112
1777429297281476864,82,512,145975
1777429297281646082,83,512,142273
1777429297281825171,84,512,152645
1777429297282000329,85,512,146213
1777429297282170636,86,512,143791
1777429297282362893,87,512,152154
1777429297282532991,88,512,143280
1777429297282701174,89,512,142158
1777429297282885056,90,512,151437
1777429297283055235,91,512,142352
1777429297283233616,92,512,149872
1777429297283409680,93,512,146481
1777429297283579653,94,512,140864
1777429297283748615,95,512,142278
1777429297283911420,96,512,137618
1777429297284092222,97,512,151378
1777429297284286767,98,512,164471
1777429297284476816,99,512,157634
1777429309267037077,0,512,302108
1777429309267315109,1,512,183918
1777429309267518636,2,512,170038
1777429309267719449,3,512,169049
1777429309267918275,4,512,164780
1777429309268106573,5,512,157243
1777429309268296880,6,512,158841
1777429309268477732,7,512,149896
1777429309268650235,8,512,142809
1777429309268828775,9,512,149045
1777429309269002940,10,512,143441
1777429309269187742,11,512,154879
1777429309269364432,12,512,143895
1777429309269532671,13,512,139904
1777429309269705366,14,512,143988
1777429309269886785,15,512,146620
1777429309270058626,16,512,142661
1777429309270243588,17,512,154996
1777429309270421153,18,512,146746
1777429309270595313,19,512,144063
1777429309270774895,20,512,152077
1777429309270955531,21,512,150805
1777429309271128655,22,512,144294
1777429309271315899,23,512,158074
1777429309271495203,24,512,150944
1777429309271678987,25,512,159627
1777429309271906590,26,512,185471
1777429309272108839,27,512,168023
1777429309272298594,28,512,159436
1777429309272480109,29,512,152562
1777429309272648627,30,512,141727
1777429309272825059,31,512,150376
1777429309272998773,32,512,145315
1777429309273168469,33,512,142870
1777429309273358019,34,512,148661
1777429309273530153,35,512,144079
1777429309273700117,36,512,143038
1777429309273879443,37,512,146250
1777429309274051467,38,512,143670
1777429309274232727,39,512,152213
1777429309274406640,40,512,144116
1777429309274577473,41,512,141800
1777429309274752670,42,512,148110
1777429309274929744,43,512,147394
1777429309275102882,44,512,145732
1777429309275287501,45,512,155061
1777429309275464418,46,512,147738
1777429309275633197,47,512,142365
1777429309275796884,48,512,137185
1777429309275952914,49,512,131105
1777429309276116539,50,512,137615
1777429309276310434,51,512,162763
1777429309276497795,52,512,156375
1777429309276674547,53,512,146145
1777429309276852172,54,512,150222
1777429309277023246,55,512,140738
1777429309277199679,56,512,147060
1777429309277377436,57,512,144406
1777429309277545669,58,512,139615
1777429309277718215,59,512,142740
1777429309277896141,60,512,147962
1777429309278062778,61,512,137418
1777429309278243410,62,512,151022
1777429309278415683,63,512,142352
1777429309278586260,64,512,139418
1777429309278764840,65,512,150809
1777429309278942422,66,512,148246
1777429309279114324,67,512,144188
1777429309279300215,68,512,157090
1777429309279478428,69,512,148844
1777429309279647866,70,512,142100
1777429309279827632,71,512,152990
1777429309280002732,72,512,145660
1777429309280164790,73,512,134928
1777429309280353964,74,512,154870
1777429309280560323,75,512,172186
1777429309280751515,76,512,158435
1777429309280926480,77,512,145334
1777429309281097952,78,512,144476
1777429309281281412,79,512,154003
1777429309281458818,80,512,148580
1777429309281623671,81,512,137554
1777429309281800159,82,512,149485
1777429309281977290,83,512,148261
1777429309282156821,84,512,142669
1777429309282344123,85,512,148399
1777429309282516123,86,512,144167
1777429309282683801,87,512,140699
1777429309282867920,88,512,151562
1777429309283046847,89,512,147357
1777429309283227287,90,512,152941
1777429309283405145,91,512,146169
1777429309283575993,92,512,143155
1777429309283751533,93,512,148759
1777429309283926239,94,512,144518
1777429309284098111,95,512,145251
1777429309284285057,96,512,157751
1777429309284455960,97,512,141479
1777429309284621976,98,512,140866
1777429309284811591,99,512,159784
1777429321267366585,0,512,298530
1777429321267620084,1,512,163966
1777429321267808583,2,512,158271
1777429321267995400,3,512,157126
1777429321268198173,4,512,171813
1777429321268394220,5,512,160169
1777429321268581272,6,512,156676
1777429321268766405,7,512,156010
1777429321268948570,8,512,149662
1777429321269120752,9,512,142066
1777429321269305874,10,512,154208
1777429321269484559,11,512,147842
1777429321269655733,12,512,141383
1777429321269835616,13,512,151444
1777429321270008580,14,512,141806
1777429321270189665,15,512,153092
1777429321270371294,16,512,149148
1777429321270543179,17,512,143326
1777429321270719491,18,512,148325
1777429321270897138,19,512,147069
1777429321271068467,20,512,142423
1777429321271257023,21,512,159201
1777429321271437940,22,512,150710
1777429321271607582,23,512,141898
1777429321271809246,24,512,159643
1777429321271987546,25,512,148536
1777429321272150009,26,512,137379
1777429321272342791,27,512,153058
1777429321272516587,28,512,144979
1777429321272684778,29,512,141229
1777429321272865015,30,512,149486
1777429321273038210,31,512,143172
1777429321273220945,32,512,155173
1777429321273400343,33,512,146384
1777429321273571987,34,512,144834
1777429321273747389,35,512,148702
1777429321273924421,36,512,147812
1777429321274095093,37,512,143744
1777429321274281909,38,512,156915
1777429321274458286,39,512,147842
1777429321274626099,40,512,140813
1777429321274802691,41,512,149840
1777429321274977421,42,512,145375
1777429321275147778,43,512,143220
1777429321275334137,44,512,147284
1777429321275506340,45,512,143811
1777429321275675033,46,512,142249
1777429321275856842,47,512,155450
1777429321276030452,48,512,144806
1777429321276203069,49,512,145604
1777429321276370591,50,512,138454
1777429321276542210,51,512,142682
1777429321276717896,52,512,147970
1777429321276895864,53,512,147991
1777429321277068313,54,512,144233
1777429321277255570,55,512,157171
1777429321277427497,56,512,140299
1777429321277595620,57,512,137686
1777429321277769807,58,512,145482
1777429321277942946,59,512,141670
1777429321278111109,60,512,138797
1777429321278295857,61,512,153540
1777429321278471070,62,512,145577
1777429321278638069,63,512,139074
1777429321278817376,64,512,151907
1777429321278991288,65,512,143710
1777429321279161295,66,512,142358
1777429321279350270,67,512,150839
1777429321279525947,68,512,147686
1777429321279693019,69,512,140558
1777429321279875775,70,512,150194
1777429321280048950,71,512,144612
1777429321280235396,72,512,157582
1777429321280411377,73,512,146559
1777429321280577372,74,512,140596
1777429321280785796,75,512,176824
1777429321280982941,76,512,162208
1777429321281150276,77,512,140099
1777429321281337554,78,512,148994
1777429321281512205,79,512,146681
1777429321281680480,80,512,141537
1777429321281862756,81,512,155364
1777429321282036820,82,512,145660
1777429321282217332,83,512,153668
1777429321282396365,84,512,146646
1777429321282568433,85,512,145228
1777429321282743763,86,512,148901
1777429321282921823,87,512,149114
1777429321283090377,88,512,141964
1777429321283274933,89,512,154705
1777429321283448514,90,512,144720
1777429321283618541,91,512,143243
1777429321283796735,92,512,151075
1777429321283973311,93,512,147076
1777429321284141971,94,512,141582
1777429321284329305,95,512,157522
1777429321284500080,96,512,142355
1777429321284661085,97,512,134000
1777429321284820566,98,512,135269
1777429321284987288,99,512,142244
1777429333267572302,0,512,287617
1777429333267838219,1,512,167767
1777429333268031020,2,512,160022
1777429333268231383,3,512,171496
1777429333268429658,4,512,161259
1777429333268619106,5,512,156079
1777429333268797786,6,512,149720
1777429333268970873,7,512,141535
1777429333269140762,8,512,140223
1777429333269329762,9,512,158321
1777429333269503205,10,512,143423
1777429333269673369,11,512,141736
1777429333269856569,12,512,154541
1777429333270032063,13,512,144815
1777429333270214567,14,512,153183
1777429333270395100,15,512,147636
1777429333270568817,16,512,145405
1777429333270744049,17,512,148799
1777429333270922806,18,512,149329
1777429333271098079,19,512,148747
1777429333271290720,20,512,162433
1777429333271468577,21,512,148908
1777429333271655924,22,512,160029
1777429333271841322,23,512,156148
1777429333272017885,24,512,147971
1777429333272198389,25,512,153207
1777429333272368194,26,512,140955
1777429333272570541,27,512,172908
1777429333272785537,28,512,183003
1777429333272967971,29,512,149346
1777429333273138010,30,512,143535
1777429333273321430,31,512,154601
1777429333273496285,32,512,145906
1777429333273663046,33,512,140035
1777429333273840568,34,512,150756
1777429333274013285,35,512,144594
1777429333274195109,36,512,155754
1777429333274373108,37,512,146415
1777429333274546204,38,512,145611
1777429333274719970,39,512,147269
1777429333274899418,40,512,149865
1777429333275068677,41,512,142613
1777429333275252050,42,512,154903
1777429333275424381,43,512,143159
1777429333275594897,44,512,142210
1777429333275771491,45,512,150468
1777429333275949370,46,512,147964
1777429333276118781,47,512,141376
1777429333276303878,48,512,155575
1777429333276475732,49,512,142562
1777429333276626902,50,512,126276
1777429333276799974,51,512,149042
1777429333276988501,52,512,155698
1777429333277171702,53,512,152030
1777429333277371628,54,512,156010
1777429333277542390,55,512,141647
1777429333277708750,56,512,137911
1777429333277891528,57,512,148157
1777429333278060418,58,512,141115
1777429333278245132,59,512,154548
1777429333278421104,60,512,145360
1777429333278591767,61,512,141150
1777429333278770872,62,512,151638
1777429333278946514,63,512,146743
1777429333279119704,64,512,144671
1777429333279306647,65,512,156528
1777429333279485098,66,512,149672
1777429333279654806,67,512,143537
1777429333279833699,68,512,152411
1777429333280006654,69,512,144185
1777429333280173198,70,512,139750
1777429333280362546,71,512,149061
1777429333280533088,72,512,144383
1777429333280700479,73,512,141478
1777429333280882348,74,512,148349
1777429333281052553,75,512,142894
1777429333281237674,76,512,155891
1777429333281416067,77,512,148120
1777429333281589831,78,512,144697
1777429333281767223,79,512,150040
1777429333281943522,80,512,146281
1777429333282114267,81,512,141465
1777429333282297151,82,512,152668
1777429333282476722,83,512,149297
1777429333282647103,84,512,140884
1777429333282825247,85,512,151366
1777429333282999365,86,512,145399
1777429333283171431,87,512,144599
1777429333283359370,88,512,147486
1777429333283530975,89,512,143915
1777429333283700387,90,512,142697
1777429333283883723,91,512,149941
1777429333284054554,92,512,142742
1777429333284235723,93,512,152603
1777429333284412805,94,512,147466
1777429333284584882,95,512,141592
1777429333284762886,96,512,151621
1777429333284935277,97,512,143642
1777429333285097274,98,512,138295
1777429333285283120,99,512,156410
1777429345267754492,0,512,308636
1777429345268018884,1,512,167182
1777429345268228702,2,512,177507
1777429345268434389,3,512,168146
1777429345268632242,4,512,165255
1777429345268832137,5,512,168887
1777429345269014027,6,512,150070
1777429345269196061,7,512,152804
1777429345269373964,8,512,144384
1777429345269546129,9,512,142812
1777429345269723463,10,512,148015
1777429345269899427,11,512,145637
1777429345270071751,12,512,142195
1777429345270253796,13,512,150571
1777429345270430915,14,512,146212
1777429345270601121,15,512,141351
1777429345270780100,16,512,150421
1777429345270956313,17,512,146354
1777429345271126573,18,512,141264
1777429345271323637,19,512,157624
1777429345271500987,20,512,148835
1777429345271686725,21,512,159755
1777429345271874152,22,512,151847
1777429345272049541,23,512,146672
1777429345272235287,24,512,155902
1777429345272401347,25,512,139453
1777429345272576561,26,512,147840
1777429345272754661,27,512,151515
1777429345272929857,28,512,145234
1777429345273102522,29,512,145666
1777429345273287429,30,512,156011
1777429345273460025,31,512,143550
1777429345273626799,32,512,139554
1777429345273800294,33,512,147263
1777429345273974934,34,512,146080
1777429345274144013,35,512,142526
1777429345274330040,36,512,157307
1777429345274502614,37,512,143860
1777429345274673165,38,512,143806
1777429345274854016,39,512,153533
1777429345275027820,40,512,144861
1777429345275205162,41,512,150293
1777429345275383455,42,512,146378
1777429345275554072,43,512,144215
1777429345275731350,44,512,150178
1777429345275909785,45,512,149444
1777429345276078980,46,512,141131
1777429345276259712,47,512,152212
1777429345276430009,48,512,139578
1777429345276592014,49,512,137147
1777429345276769143,50,512,149749
1777429345276948956,51,512,149239
1777429345277120300,52,512,142173
1777429345277305986,53,512,156566
1777429345277482725,54,512,145515
1777429345277652379,55,512,140787
1777429345277828688,56,512,148081
1777429345278000983,57,512,141607
1777429345278173411,58,512,143554
1777429345278365133,59,512,150374
